date,state,unemployment
1983-07-01,Nebraska,5.4
1983-07-01,Nevada,9.7
1983-07-01,New Hampshire,5.3
1983-07-01,New Jersey,8.2
1983-07-01,New Mexico,9.7
1983-07-01,New York,8.9
1983-07-01,North Carolina,8.7
1983-07-01,North Dakota,5.8
1983-07-01,Ohio,12.3
1983-07-01,Oklahoma,8.2
1983-07-01,Oregon,10.7
1983-07-01,Pennsylvania,11
1983-07-01,Rhode Island,8.4
1983-07-01,South Carolina,9.8
1983-07-01,South Dakota,5.1
1983-07-01,Tennessee,11.7
1983-07-01,Texas,8.2
1983-07-01,Utah,9.2
1983-07-01,Vermont,6.5
1983-07-01,Virginia,6.2
1983-07-01,Washington,11.2
1983-07-01,West Virginia,17.4
1983-07-01,Wisconsin,9.5
1983-07-01,Wyoming,8.1
1983-08-01,Alabama,13.6
1983-08-01,Alaska,9.8
1983-08-01,Arizona,8.5
1983-08-01,Arkansas,9.7
1983-08-01,California,9.4
1983-08-01,Colorado,6.5
1983-08-01,Connecticut,5.8
1983-08-01,District of Columbia,10.9
1983-08-01,Delaware,7.8
1983-08-01,Florida,8.5
1983-08-01,Georgia,7.5
1983-08-01,Hawaii,5.8
1983-08-01,Idaho,8.8
1983-08-01,Illinois,11.3
1983-08-01,Indiana,10.8
1983-08-01,Iowa,7.9
1983-08-01,Kansas,5.5
1983-08-01,Kentucky,11.1
1983-08-01,Louisiana,11.6
1983-08-01,Maine,8.1
1983-08-01,Maryland,6.6
1983-08-01,Massachusetts,6.6
1983-08-01,Michigan,13.9
1983-08-01,Minnesota,7.6
1983-08-01,Mississippi,11.8
1983-08-01,Missouri,9.9
1983-08-01,Montana,8.7
1983-08-01,Nebraska,5.2
1983-08-01,Nevada,9.4
1983-08-01,New Hampshire,5.1
1983-08-01,New Jersey,8
1983-08-01,New Mexico,9.5
1983-08-01,New York,8.7
1983-08-01,North Carolina,8.5
1983-08-01,North Dakota,5.6
1983-08-01,Ohio,11.9
1983-08-01,Oklahoma,7.9
1983-08-01,Oregon,10.6
1983-08-01,Pennsylvania,10.7
1983-08-01,Rhode Island,8.1
1983-08-01,South Carolina,9.3
1983-08-01,South Dakota,4.9
1983-08-01,Tennessee,11.4
1983-08-01,Texas,8
1983-08-01,Utah,8.9
1983-08-01,Vermont,6.4
1983-08-01,Virginia,6
1983-08-01,Washington,11
1983-08-01,West Virginia,17
1983-08-01,Wisconsin,9.2
1983-08-01,Wyoming,7.6
1983-09-01,Alabama,13.3
1983-09-01,Alaska,9.8
1983-09-01,Arizona,7.8
1983-09-01,Arkansas,9.5
1983-09-01,California,9.2
1983-09-01,Colorado,6.1
1983-09-01,Connecticut,5.6
1983-09-01,District of Columbia,10.7
1983-09-01,Delaware,7.6
1983-09-01,Florida,8.2
1983-09-01,Georgia,7.3
1983-09-01,Hawaii,5.7
1983-09-01,Idaho,8.5
1983-09-01,Illinois,10.9
1983-09-01,Indiana,10.5
1983-09-01,Iowa,7.7
1983-09-01,Kansas,5.4
1983-09-01,Kentucky,10.8
1983-09-01,Louisiana,11.3
1983-09-01,Maine,7.8
1983-09-01,Maryland,6.4
1983-09-01,Massachusetts,6.4
1983-09-01,Michigan,13.5
1983-09-01,Minnesota,7.4
1983-09-01,Mississippi,11.5
1983-09-01,Missouri,9.6
1983-09-01,Montana,8.5
1983-09-01,Nebraska,5.1
1983-09-01,Nevada,9.1
1983-09-01,New Hampshire,5
1983-09-01,New Jersey,7.7
1983-09-01,New Mexico,9.3
1983-09-01,New York,8.5
1983-09-01,North Carolina,8.3
1983-09-01,North Dakota,5.5
1983-09-01,Ohio,11.5
1983-09-01,Oklahoma,7.7
1983-09-01,Oregon,10.5
1983-09-01,Pennsylvania,10.4
1983-09-01,Rhode Island,7.7
1983-09-01,South Carolina,8.9
1983-09-01,South Dakota,4.8
1983-09-01,Tennessee,11.1
1983-09-01,Texas,7.8
1983-09-01,Utah,8.5
1983-09-01,Vermont,6.2
1983-09-01,Virginia,5.8
1983-09-01,Washington,10.8
1983-09-01,West Virginia,16.6
1983-09-01,Wisconsin,9
1983-09-01,Wyoming,7.2
1983-10-01,Alabama,13
1983-10-01,Alaska,9.9
1983-10-01,Arizona,7.1
1983-10-01,Arkansas,9.3
1983-10-01,California,8.9
1983-10-01,Colorado,5.9
1983-10-01,Connecticut,5.5
1983-10-01,District of Columbia,10.5
1983-10-01,Delaware,7.5
1983-10-01,Florida,8
1983-10-01,Georgia,7.1
1983-10-01,Hawaii,5.7
1983-10-01,Idaho,8.2
1983-10-01,Illinois,10.6
1983-10-01,Indiana,10.2
1983-10-01,Iowa,7.5
1983-10-01,Kansas,5.4
1983-10-01,Kentucky,10.4
1983-10-01,Louisiana,10.9
1983-10-01,Maine,7.6
1983-10-01,Maryland,6.2
1983-10-01,Massachusetts,6.2
1983-10-01,Michigan,13
1983-10-01,Minnesota,7.2
1983-10-01,Mississippi,11.2
1983-10-01,Missouri,9.4
1983-10-01,Montana,8.3
1983-10-01,Nebraska,5
1983-10-01,Nevada,8.7
1983-10-01,New Hampshire,4.8
1983-10-01,New Jersey,7.5
1983-10-01,New Mexico,9
1983-10-01,New York,8.3
1983-10-01,North Carolina,8.2
1983-10-01,North Dakota,5.4
1983-10-01,Ohio,11.1
1983-10-01,Oklahoma,7.4
1983-10-01,Oregon,10.4
1983-10-01,Pennsylvania,10.1
1983-10-01,Rhode Island,7.3
1983-10-01,South Carolina,8.5
1983-10-01,South Dakota,4.7
1983-10-01,Tennessee,10.8
1983-10-01,Texas,7.6
1983-10-01,Utah,8.2
1983-10-01,Vermont,6.1
1983-10-01,Virginia,5.6
1983-10-01,Washington,10.6
1983-10-01,West Virginia,16.1
1983-10-01,Wisconsin,8.8
1983-10-01,Wyoming,6.8
1983-11-01,Alabama,12.7
1983-11-01,Alaska,10
1983-11-01,Arizona,6.5
1983-11-01,Arkansas,9.1
1983-11-01,California,8.6
1983-11-01,Colorado,5.6
1983-11-01,Connecticut,5.3
1983-11-01,District of Columbia,10.3
1983-11-01,Delaware,7.2
1983-11-01,Florida,7.7
1983-11-01,Georgia,6.8
1983-11-01,Hawaii,5.6
1983-11-01,Idaho,7.8
1983-11-01,Illinois,10.3
1983-11-01,Indiana,9.9
1983-11-01,Iowa,7.3
1983-11-01,Kansas,5.3
1983-11-01,Kentucky,10.1
1983-11-01,Louisiana,10.5
1983-11-01,Maine,7.4
1983-11-01,Maryland,5.9
1983-11-01,Massachusetts,6
1983-11-01,Michigan,12.6
1983-11-01,Minnesota,7.1
1983-11-01,Mississippi,11.1
1983-11-01,Missouri,9.1
1983-11-01,Montana,8.1
1983-11-01,Nebraska,4.9
1983-11-01,Nevada,8.4
1983-11-01,New Hampshire,4.7
1983-11-01,New Jersey,7.2
1983-11-01,New Mexico,8.7
1983-11-01,New York,8
1983-11-01,North Carolina,8
1983-11-01,North Dakota,5.3
1983-11-01,Ohio,10.8
1983-11-01,Oklahoma,7.2
1983-11-01,Oregon,10.1
1983-11-01,Pennsylvania,9.8
1983-11-01,Rhode Island,7
1983-11-01,South Carolina,8.2
1983-11-01,South Dakota,4.5
1983-11-01,Tennessee,10.4
1983-11-01,Texas,7.4
1983-11-01,Utah,7.8
1983-11-01,Vermont,6
1983-11-01,Virginia,5.4
1983-11-01,Washington,10.4
1983-11-01,West Virginia,15.5
1983-11-01,Wisconsin,8.5
1983-11-01,Wyoming,6.6
1983-12-01,Alabama,12.5
1983-12-01,Alaska,10.1
1983-12-01,Arizona,6
1983-12-01,Arkansas,9
1983-12-01,California,8.4
1983-12-01,Colorado,5.5
1983-12-01,Connecticut,5.2
1983-12-01,District of Columbia,10.1
1983-12-01,Delaware,7
1983-12-01,Florida,7.4
1983-12-01,Georgia,6.6
1983-12-01,Hawaii,5.6
1983-12-01,Idaho,7.5
1983-12-01,Illinois,10
1983-12-01,Indiana,9.6
1983-12-01,Iowa,7.2
1983-12-01,Kansas,5.2
1983-12-01,Kentucky,9.8
1983-12-01,Louisiana,10.2
1983-12-01,Maine,7.1
1983-12-01,Maryland,5.7
1983-12-01,Massachusetts,5.8
1983-12-01,Michigan,12.2
1983-12-01,Minnesota,6.9
1983-12-01,Mississippi,10.9
1983-12-01,Missouri,8.8
1983-12-01,Montana,7.9
1983-12-01,Nebraska,4.9
1983-12-01,Nevada,8.1
1983-12-01,New Hampshire,4.5
1983-12-01,New Jersey,7
1983-12-01,New Mexico,8.4
1983-12-01,New York,7.8
1983-12-01,North Carolina,7.6
1983-12-01,North Dakota,5.3
1983-12-01,Ohio,10.5
1983-12-01,Oklahoma,7.1
1983-12-01,Oregon,9.9
1983-12-01,Pennsylvania,9.6
1983-12-01,Rhode Island,6.7
1983-12-01,South Carolina,7.9
1983-12-01,South Dakota,4.4
1983-12-01,Tennessee,10.1
1983-12-01,Texas,7.1
1983-12-01,Utah,7.6
1983-12-01,Vermont,5.9
1983-12-01,Virginia,5.2
1983-12-01,Washington,10.3
1983-12-01,West Virginia,15.1
1983-12-01,Wisconsin,8.1
1983-12-01,Wyoming,6.5
1984-01-01,Alabama,12.3
1984-01-01,Alaska,10.2
1984-01-01,Arizona,5.7
1984-01-01,Arkansas,8.8
1984-01-01,California,8.3
1984-01-01,Colorado,5.3
1984-01-01,Connecticut,5.1
1984-01-01,District of Columbia,9.9
1984-01-01,Delaware,6.7
1984-01-01,Florida,7.2
1984-01-01,Georgia,6.4
1984-01-01,Hawaii,5.6
1984-01-01,Idaho,7.3
1984-01-01,Illinois,9.9
1984-01-01,Indiana,9.3
1984-01-01,Iowa,7.1
1984-01-01,Kansas,5.2
1984-01-01,Kentucky,9.6
1984-01-01,Louisiana,10
1984-01-01,Maine,6.9
1984-01-01,Maryland,5.6
1984-01-01,Massachusetts,5.6
1984-01-01,Michigan,12
1984-01-01,Minnesota,6.8
1984-01-01,Mississippi,10.8
1984-01-01,Missouri,8.6
1984-01-01,Montana,7.7
1984-01-01,Nebraska,4.8
1984-01-01,Nevada,7.9
1984-01-01,New Hampshire,4.4
1984-01-01,New Jersey,6.8
1984-01-01,New Mexico,8.1
1984-01-01,New York,7.6
1984-01-01,North Carolina,7.3
1984-01-01,North Dakota,5.3
1984-01-01,Ohio,10.3
1984-01-01,Oklahoma,6.9
1984-01-01,Oregon,9.6
1984-01-01,Pennsylvania,9.4
1984-01-01,Rhode Island,6.4
1984-01-01,South Carolina,7.6
1984-01-01,South Dakota,4.3
1984-01-01,Tennessee,9.8
1984-01-01,Texas,6.8
1984-01-01,Utah,7.3
1984-01-01,Vermont,5.7
1984-01-01,Virginia,5.1
1984-01-01,Washington,10.1
1984-01-01,West Virginia,14.6
1984-01-01,Wisconsin,7.8
1984-01-01,Wyoming,6.4
1984-02-01,Alabama,12
1984-02-01,Alaska,10.2
1984-02-01,Arizona,5.4
1984-02-01,Arkansas,8.7
1984-02-01,California,8.1
1984-02-01,Colorado,5.2
1984-02-01,Connecticut,4.9
1984-02-01,District of Columbia,9.6
1984-02-01,Delaware,6.4
1984-02-01,Florida,7
1984-02-01,Georgia,6.2
1984-02-01,Hawaii,5.5
1984-02-01,Idaho,7.1
1984-02-01,Illinois,9.7
1984-02-01,Indiana,9
1984-02-01,Iowa,7
1984-02-01,Kansas,5.1
1984-02-01,Kentucky,9.5
1984-02-01,Louisiana,9.9
1984-02-01,Maine,6.6
1984-02-01,Maryland,5.5
1984-02-01,Massachusetts,5.4
1984-02-01,Michigan,11.7
1984-02-01,Minnesota,6.7
1984-02-01,Mississippi,10.7
1984-02-01,Missouri,8.3
1984-02-01,Montana,7.5
1984-02-01,Nebraska,4.7
1984-02-01,Nevada,7.7
1984-02-01,New Hampshire,4.2
1984-02-01,New Jersey,6.7
1984-02-01,New Mexico,7.8
1984-02-01,New York,7.5
1984-02-01,North Carolina,6.9
1984-02-01,North Dakota,5.3
1984-02-01,Ohio,10
1984-02-01,Oklahoma,6.8
1984-02-01,Oregon,9.5
1984-02-01,Pennsylvania,9.3
1984-02-01,Rhode Island,6.2
1984-02-01,South Carolina,7.4
1984-02-01,South Dakota,4.3
1984-02-01,Tennessee,9.5
1984-02-01,Texas,6.6
1984-02-01,Utah,7.1
1984-02-01,Vermont,5.6
1984-02-01,Virginia,5
1984-02-01,Washington,9.9
1984-02-01,West Virginia,14.3
1984-02-01,Wisconsin,7.6
1984-02-01,Wyoming,6.3
1984-03-01,Alabama,11.8
1984-03-01,Alaska,10.1
1984-03-01,Arizona,5.1
1984-03-01,Arkansas,8.7
1984-03-01,California,8
1984-03-01,Colorado,5.2
1984-03-01,Connecticut,4.8
1984-03-01,District of Columbia,9.3
1984-03-01,Delaware,6.3
1984-03-01,Florida,6.8
1984-03-01,Georgia,6.1
1984-03-01,Hawaii,5.5
1984-03-01,Idaho,7
1984-03-01,Illinois,9.5
1984-03-01,Indiana,8.8
1984-03-01,Iowa,7
1984-03-01,Kansas,5
1984-03-01,Kentucky,9.4
1984-03-01,Louisiana,9.8
1984-03-01,Maine,6.4
1984-03-01,Maryland,5.4
1984-03-01,Massachusetts,5.2
1984-03-01,Michigan,11.6
1984-03-01,Minnesota,6.5
1984-03-01,Mississippi,10.6
1984-03-01,Missouri,8
1984-03-01,Montana,7.5
1984-03-01,Nebraska,4.6
1984-03-01,Nevada,7.6
1984-03-01,New Hampshire,4.1
1984-03-01,New Jersey,6.5
1984-03-01,New Mexico,7.6
1984-03-01,New York,7.3
1984-03-01,North Carolina,6.7
1984-03-01,North Dakota,5.3
1984-03-01,Ohio,9.9
1984-03-01,Oklahoma,6.7
1984-03-01,Oregon,9.4
1984-03-01,Pennsylvania,9.1
1984-03-01,Rhode Island,6
1984-03-01,South Carolina,7.2
1984-03-01,South Dakota,4.2
1984-03-01,Tennessee,9.3
1984-03-01,Texas,6.4
1984-03-01,Utah,6.9
1984-03-01,Vermont,5.4
1984-03-01,Virginia,5
1984-03-01,Washington,9.7
1984-03-01,West Virginia,14.1
1984-03-01,Wisconsin,7.5
1984-03-01,Wyoming,6.2
1984-04-01,Alabama,11.7
1984-04-01,Alaska,10.1
1984-04-01,Arizona,4.8
1984-04-01,Arkansas,8.6
1984-04-01,California,7.9
1984-04-01,Colorado,5.3
1984-04-01,Connecticut,4.7
1984-04-01,District of Columbia,9.1
1984-04-01,Delaware,6.2
1984-04-01,Florida,6.7
1984-04-01,Georgia,6
1984-04-01,Hawaii,5.5
1984-04-01,Idaho,7
1984-04-01,Illinois,9.3
1984-04-01,Indiana,8.6
1984-04-01,Iowa,7
1984-04-01,Kansas,5
1984-04-01,Kentucky,9.3
1984-04-01,Louisiana,9.8
1984-04-01,Maine,6.3
1984-04-01,Maryland,5.4
1984-04-01,Massachusetts,5
1984-04-01,Michigan,11.4
1984-04-01,Minnesota,6.4
1984-04-01,Mississippi,10.5
1984-04-01,Missouri,7.7
1984-04-01,Montana,7.5
1984-04-01,Nebraska,4.5
1984-04-01,Nevada,7.5
1984-04-01,New Hampshire,4.1
1984-04-01,New Jersey,6.4
1984-04-01,New Mexico,7.4
1984-04-01,New York,7.2
1984-04-01,North Carolina,6.5
1984-04-01,North Dakota,5.3
1984-04-01,Ohio,9.7
1984-04-01,Oklahoma,6.7
1984-04-01,Oregon,9.3
1984-04-01,Pennsylvania,9.1
1984-04-01,Rhode Island,5.8
1984-04-01,South Carolina,7
1984-04-01,South Dakota,4.2
1984-04-01,Tennessee,9.1
1984-04-01,Texas,6.2
1984-04-01,Utah,6.7
1984-04-01,Vermont,5.2
1984-04-01,Virginia,5
1984-04-01,Washington,9.5
1984-04-01,West Virginia,13.9
1984-04-01,Wisconsin,7.4
1984-04-01,Wyoming,6.1
1984-05-01,Alabama,11.5
1984-05-01,Alaska,10
1984-05-01,Arizona,4.6
1984-05-01,Arkansas,8.6
1984-05-01,California,7.8
1984-05-01,Colorado,5.3
1984-05-01,Connecticut,4.6
1984-05-01,District of Columbia,8.9
1984-05-01,Delaware,6.2
1984-05-01,Florida,6.6
1984-05-01,Georgia,6
1984-05-01,Hawaii,5.4
1984-05-01,Idaho,7.1
1984-05-01,Illinois,9.1
1984-05-01,Indiana,8.4
1984-05-01,Iowa,6.9
1984-05-01,Kansas,5
1984-05-01,Kentucky,9.2
1984-05-01,Louisiana,9.8
1984-05-01,Maine,6.2
1984-05-01,Maryland,5.4
1984-05-01,Massachusetts,4.9
1984-05-01,Michigan,11.3
1984-05-01,Minnesota,6.4
1984-05-01,Mississippi,10.5
1984-05-01,Missouri,7.4
1984-05-01,Montana,7.5
1984-05-01,Nebraska,4.4
1984-05-01,Nevada,7.5
1984-05-01,New Hampshire,4.1
1984-05-01,New Jersey,6.3
1984-05-01,New Mexico,7.4
1984-05-01,New York,7.2
1984-05-01,North Carolina,6.4
1984-05-01,North Dakota,5.3
1984-05-01,Ohio,9.5
1984-05-01,Oklahoma,6.7
1984-05-01,Oregon,9.3
1984-05-01,Pennsylvania,9
1984-05-01,Rhode Island,5.5
1984-05-01,South Carolina,6.8
1984-05-01,South Dakota,4.3
1984-05-01,Tennessee,9
1984-05-01,Texas,6
1984-05-01,Utah,6.5
1984-05-01,Vermont,5
1984-05-01,Virginia,5
1984-05-01,Washington,9.4
1984-05-01,West Virginia,13.8
1984-05-01,Wisconsin,7.3
1984-05-01,Wyoming,6.1
1984-06-01,Alabama,11.4
1984-06-01,Alaska,9.9
1984-06-01,Arizona,4.5
1984-06-01,Arkansas,8.5
1984-06-01,California,7.7
1984-06-01,Colorado,5.4
1984-06-01,Connecticut,4.6
1984-06-01,District of Columbia,8.8
1984-06-01,Delaware,6.2
1984-06-01,Florida,6.5
1984-06-01,Georgia,6
1984-06-01,Hawaii,5.4
1984-06-01,Idaho,7.1
1984-06-01,Illinois,8.9
1984-06-01,Indiana,8.3
1984-06-01,Iowa,6.9
1984-06-01,Kansas,5
1984-06-01,Kentucky,9.1
1984-06-01,Louisiana,9.9
1984-06-01,Maine,6.1
1984-06-01,Maryland,5.4
1984-06-01,Massachusetts,4.7
1984-06-01,Michigan,11.2
1984-06-01,Minnesota,6.3
1984-06-01,Mississippi,10.6
1984-06-01,Missouri,7.2
1984-06-01,Montana,7.6
1984-06-01,Nebraska,4.4
1984-06-01,Nevada,7.6
1984-06-01,New Hampshire,4.1
1984-06-01,New Jersey,6.3
1984-06-01,New Mexico,7.4
1984-06-01,New York,7.2
1984-06-01,North Carolina,6.5
1984-06-01,North Dakota,5.3
1984-06-01,Ohio,9.4
1984-06-01,Oklahoma,6.7
1984-06-01,Oregon,9.3
1984-06-01,Pennsylvania,9
1984-06-01,Rhode Island,5.3
1984-06-01,South Carolina,6.8
1984-06-01,South Dakota,4.3
1984-06-01,Tennessee,8.9
1984-06-01,Texas,5.9
1984-06-01,Utah,6.4
1984-06-01,Vermont,4.8
1984-06-01,Virginia,5
1984-06-01,Washington,9.3
1984-06-01,West Virginia,13.8
1984-06-01,Wisconsin,7.3
1984-06-01,Wyoming,6.1
1984-07-01,Alabama,11.2
1984-07-01,Alaska,9.8
1984-07-01,Arizona,4.4
1984-07-01,Arkansas,8.5
1984-07-01,California,7.7
1984-07-01,Colorado,5.6
1984-07-01,Connecticut,4.6
1984-07-01,District of Columbia,8.7
1984-07-01,Delaware,6.2
1984-07-01,Florida,6.5
1984-07-01,Georgia,6
1984-07-01,Hawaii,5.4
1984-07-01,Idaho,7.2
1984-07-01,Illinois,8.8
1984-07-01,Indiana,8.2
1984-07-01,Iowa,6.9
1984-07-01,Kansas,4.9
1984-07-01,Kentucky,9
1984-07-01,Louisiana,10.1
1984-07-01,Maine,6
1984-07-01,Maryland,5.4
1984-07-01,Massachusetts,4.6
1984-07-01,Michigan,11.1
1984-07-01,Minnesota,6.2
1984-07-01,Mississippi,10.6
1984-07-01,Missouri,7.1
1984-07-01,Montana,7.6
1984-07-01,Nebraska,4.4
1984-07-01,Nevada,7.7
1984-07-01,New Hampshire,4.1
1984-07-01,New Jersey,6.2
1984-07-01,New Mexico,7.5
1984-07-01,New York,7.3
1984-07-01,North Carolina,6.3
1984-07-01,North Dakota,5.4
1984-07-01,Ohio,9.3
1984-07-01,Oklahoma,6.7
1984-07-01,Oregon,9.2
1984-07-01,Pennsylvania,8.9
1984-07-01,Rhode Island,5
1984-07-01,South Carolina,6.8
1984-07-01,South Dakota,4.4
1984-07-01,Tennessee,8.8
1984-07-01,Texas,5.8
1984-07-01,Utah,6.4
1984-07-01,Vermont,4.7
1984-07-01,Virginia,5
1984-07-01,Washington,9.2
1984-07-01,West Virginia,13.8
1984-07-01,Wisconsin,7.2
1984-07-01,Wyoming,6.2
1984-08-01,Alabama,11.1
1984-08-01,Alaska,9.8
1984-08-01,Arizona,4.5
1984-08-01,Arkansas,8.4
1984-08-01,California,7.6
1984-08-01,Colorado,5.6
1984-08-01,Connecticut,4.5
1984-08-01,District of Columbia,8.6
1984-08-01,Delaware,6.2
1984-08-01,Florida,6.4
1984-08-01,Georgia,6
1984-08-01,Hawaii,5.4
1984-08-01,Idaho,7.3
1984-08-01,Illinois,8.8
1984-08-01,Indiana,8.2
1984-08-01,Iowa,6.9
1984-08-01,Kansas,4.9
1984-08-01,Kentucky,8.9
1984-08-01,Louisiana,10.3
1984-08-01,Maine,5.9
1984-08-01,Maryland,5.3
1984-08-01,Massachusetts,4.5
1984-08-01,Michigan,11.1
1984-08-01,Minnesota,6.1
1984-08-01,Mississippi,10.7
1984-08-01,Missouri,6.9
1984-08-01,Montana,7.5
1984-08-01,Nebraska,4.4
1984-08-01,Nevada,7.7
1984-08-01,New Hampshire,4.2
1984-08-01,New Jersey,6.2
1984-08-01,New Mexico,7.6
1984-08-01,New York,7.2
1984-08-01,North Carolina,6.4
1984-08-01,North Dakota,5.4
1984-08-01,Ohio,9.2
1984-08-01,Oklahoma,6.8
1984-08-01,Oregon,9.2
1984-08-01,Pennsylvania,8.9
1984-08-01,Rhode Island,4.8
1984-08-01,South Carolina,6.8
1984-08-01,South Dakota,4.4
1984-08-01,Tennessee,8.6
1984-08-01,Texas,5.8
1984-08-01,Utah,6.3
1984-08-01,Vermont,4.6
1984-08-01,Virginia,5.1
1984-08-01,Washington,9.1
1984-08-01,West Virginia,13.9
1984-08-01,Wisconsin,7.2
1984-08-01,Wyoming,6.3
1984-09-01,Alabama,10.9
1984-09-01,Alaska,9.7
1984-09-01,Arizona,4.7
1984-09-01,Arkansas,8.4
1984-09-01,California,7.6
1984-09-01,Colorado,5.7
1984-09-01,Connecticut,4.5
1984-09-01,District of Columbia,8.5
1984-09-01,Delaware,6.2
1984-09-01,Florida,6.4
1984-09-01,Georgia,6.1
1984-09-01,Hawaii,5.4
1984-09-01,Idaho,7.3
1984-09-01,Illinois,8.9
1984-09-01,Indiana,8.2
1984-09-01,Iowa,7
1984-09-01,Kansas,4.9
1984-09-01,Kentucky,8.8
1984-09-01,Louisiana,10.4
1984-09-01,Maine,5.9
1984-09-01,Maryland,5.3
1984-09-01,Massachusetts,4.5
1984-09-01,Michigan,11
1984-09-01,Minnesota,6.1
1984-09-01,Mississippi,10.7
1984-09-01,Missouri,6.9
1984-09-01,Montana,7.5
1984-09-01,Nebraska,4.4
1984-09-01,Nevada,7.7
1984-09-01,New Hampshire,4.2
1984-09-01,New Jersey,6.1
1984-09-01,New Mexico,7.8
1984-09-01,New York,7.2
1984-09-01,North Carolina,6.5
1984-09-01,North Dakota,5.4
1984-09-01,Ohio,9.1
1984-09-01,Oklahoma,6.8
1984-09-01,Oregon,9.2
1984-09-01,Pennsylvania,8.8
1984-09-01,Rhode Island,4.7
1984-09-01,South Carolina,6.9
1984-09-01,South Dakota,4.5
1984-09-01,Tennessee,8.5
1984-09-01,Texas,5.9
1984-09-01,Utah,6.3
1984-09-01,Vermont,4.5
1984-09-01,Virginia,5.1
1984-09-01,Washington,9
1984-09-01,West Virginia,14.1
1984-09-01,Wisconsin,7.1
1984-09-01,Wyoming,6.4
1984-10-01,Alabama,10.7
1984-10-01,Alaska,9.7
1984-10-01,Arizona,5
1984-10-01,Arkansas,8.4
1984-10-01,California,7.5
1984-10-01,Colorado,5.7
1984-10-01,Connecticut,4.5
1984-10-01,District of Columbia,8.5
1984-10-01,Delaware,6.1
1984-10-01,Florida,6.4
1984-10-01,Georgia,6.1
1984-10-01,Hawaii,5.5
1984-10-01,Idaho,7.3
1984-10-01,Illinois,8.9
1984-10-01,Indiana,8.2
1984-10-01,Iowa,7.1
1984-10-01,Kansas,4.9
1984-10-01,Kentucky,8.7
1984-10-01,Louisiana,10.7
1984-10-01,Maine,5.8
1984-10-01,Maryland,5.2
1984-10-01,Massachusetts,4.4
1984-10-01,Michigan,10.9
1984-10-01,Minnesota,6
1984-10-01,Mississippi,10.6
1984-10-01,Missouri,6.8
1984-10-01,Montana,7.4
1984-10-01,Nebraska,4.4
1984-10-01,Nevada,7.7
1984-10-01,New Hampshire,4.3
1984-10-01,New Jersey,6
1984-10-01,New Mexico,7.9
1984-10-01,New York,7.1
1984-10-01,North Carolina,6.5
1984-10-01,North Dakota,5.4
1984-10-01,Ohio,9.1
1984-10-01,Oklahoma,6.8
1984-10-01,Oregon,9.2
1984-10-01,Pennsylvania,8.7
1984-10-01,Rhode Island,4.6
1984-10-01,South Carolina,6.8
1984-10-01,South Dakota,4.5
1984-10-01,Tennessee,8.3
1984-10-01,Texas,6
1984-10-01,Utah,6.3
1984-10-01,Vermont,4.5
1984-10-01,Virginia,5.1
1984-10-01,Washington,8.9
1984-10-01,West Virginia,14.2
1984-10-01,Wisconsin,7
1984-10-01,Wyoming,6.5
1984-11-01,Alabama,10.5
1984-11-01,Alaska,9.6
1984-11-01,Arizona,5.3
1984-11-01,Arkansas,8.4
1984-11-01,California,7.5
1984-11-01,Colorado,5.8
1984-11-01,Connecticut,4.5
1984-11-01,District of Columbia,8.4
1984-11-01,Delaware,6
1984-11-01,Florida,6.3
1984-11-01,Georgia,6.1
1984-11-01,Hawaii,5.4
1984-11-01,Idaho,7.3
1984-11-01,Illinois,8.9
1984-11-01,Indiana,8.2
1984-11-01,Iowa,7.2
1984-11-01,Kansas,4.9
1984-11-01,Kentucky,8.7
1984-11-01,Louisiana,10.8
1984-11-01,Maine,5.7
1984-11-01,Maryland,5.1
1984-11-01,Massachusetts,4.3
1984-11-01,Michigan,10.8
1984-11-01,Minnesota,6
1984-11-01,Mississippi,10.6
1984-11-01,Missouri,6.8
1984-11-01,Montana,7.4
1984-11-01,Nebraska,4.4
1984-11-01,Nevada,7.7
1984-11-01,New Hampshire,4.3
1984-11-01,New Jersey,5.9
1984-11-01,New Mexico,8
1984-11-01,New York,7
1984-11-01,North Carolina,6.5
1984-11-01,North Dakota,5.4
1984-11-01,Ohio,9.1
1984-11-01,Oklahoma,6.9
1984-11-01,Oregon,9.2
1984-11-01,Pennsylvania,8.6
1984-11-01,Rhode Island,4.7
1984-11-01,South Carolina,6.7
1984-11-01,South Dakota,4.5
1984-11-01,Tennessee,8.2
1984-11-01,Texas,6.2
1984-11-01,Utah,6.3
1984-11-01,Vermont,4.5
1984-11-01,Virginia,5.2
1984-11-01,Washington,8.9
1984-11-01,West Virginia,14.3
1984-11-01,Wisconsin,7
1984-11-01,Wyoming,6.6
1984-12-01,Alabama,10.3
1984-12-01,Alaska,9.6
1984-12-01,Arizona,5.5
1984-12-01,Arkansas,8.4
1984-12-01,California,7.4
1984-12-01,Colorado,5.8
1984-12-01,Connecticut,4.5
1984-12-01,District of Columbia,8.3
1984-12-01,Delaware,5.9
1984-12-01,Florida,6.3
1984-12-01,Georgia,6.2
1984-12-01,Hawaii,5.4
1984-12-01,Idaho,7.4
1984-12-01,Illinois,8.9
1984-12-01,Indiana,8.2
1984-12-01,Iowa,7.3
1984-12-01,Kansas,5
1984-12-01,Kentucky,8.6
1984-12-01,Louisiana,11
1984-12-01,Maine,5.7
1984-12-01,Maryland,5.1
1984-12-01,Massachusetts,4.2
